Region_ID,Name,Vertex_Count,Center_X,Center_Y,Center_Z,Extent_X,Extent_Y,Extent_Z,Approx_Area_mm2
28,Left Region 28,14,3.288508747305189,19.297148159572057,-21.79990373338972,5.367318034172058,9.807924270629883,14.870380401611328,1.4000000000000001
29,Left Region 29,16,2.686353914439678,29.79576063156128,-25.504888772964478,3.4678045511245728,12.545845031738281,11.201896667480469,1.6
30,Left Region 30,16,3.686906397342682,27.78798532485962,-12.310413777828217,4.641035318374634,11.814373016357422,6.2410430908203125,1.6
31,Left Region 31,8,9.49495279788971,40.65411424636841,-5.790937304496765,4.162411212921143,3.8974990844726562,4.413986682891846,0.8
32,Left Region 32,8,2.8768217265605927,37.34831762313843,-21.492206573486328,2.3577234745025635,6.246849060058594,11.428709030151367,0.8
33,Left Region 33,17,4.138582159491146,44.493444554946,-18.442179567673627,5.011991024017334,10.030624389648438,15.961181640625,1.7000000000000002
34,Left Region 34,13,5.984393119812012,37.403259570782,-11.245067229637733,6.44326639175415,8.939544677734375,5.136954307556152,1.3
35,Left Region 35,12,8.202014048894247,46.143019358317055,-3.9981114783634744,9.148829460144043,6.15673828125,9.804539561271667,1.2000000000000002
36,Left Region 36,16,5.133806198835373,52.3740611076355,-15.745691955089569,6.624645709991455,13.001945495605469,15.621702194213867,1.6
37,Left Region 37,12,5.2823577125867205,58.8070961634318,-6.556824778517087,4.944247722625732,11.863075256347656,12.110846817493439,1.2000000000000002
38,Left Region 38,13,8.10549310537485,52.27081650954027,0.18152902905757612,4.7095465660095215,10.327220916748047,7.321169853210449,1.3
39,Left Region 39,24,40.74923197428385,29.062858422597248,-2.488503076136112,11.19528579711914,4.628240585327148,10.654612302780151,2.4000000000000004
40,Left Region 40,9,51.647393544514976,35.675189124213325,-3.708849959903293,5.1338653564453125,8.99319076538086,8.220168113708496,0.9
41,Left Region 41,18,44.3675348493788,39.87247170342339,1.931669964765509,7.921871185302734,6.805919647216797,10.153780698776245,1.8
42,Left Region 42,14,45.73451205662319,33.03628921508789,10.80191717829023,7.836200714111328,6.93714714050293,8.126291275024414,1.4000000000000001
43,Left Region 43,21,53.233660561697825,30.06812913077218,0.36519324382589685,7.399940490722656,10.407539367675781,10.925975322723389,2.1
44,Left Region 44,18,54.553330739339195,28.309103118048775,9.082262251112196,6.948188781738281,9.734289169311523,9.69126272201538,1.8
45,Left Region 45,19,42.964299051385176,23.887705451563786,4.664025977253914,9.996475219726562,7.258237838745117,7.645923748612404,1.9000000000000001
46,Left Region 46,20,33.565541934967044,24.98350191116333,4.794809401035309,4.810300827026367,7.760772705078125,5.250705242156982,2.0
47,Left Region 47,17,51.56661964865292,20.068819943596335,7.754907944623162,9.592533111572266,8.107929229736328,8.80109453201294,1.7000000000000002
48,Left Region 48,38,35.6637480886359,16.193883444133558,6.63789407203072,8.85574722290039,16.051255226135254,12.847332000732422,3.8000000000000003
49,Left Region 49,39,38.09557381654397,9.76452305378058,7.165269121145591,11.616580963134766,13.173133850097656,9.499591946601868,3.9000000000000004
50,Left Region 50,15,48.57432200113932,14.049838097890218,1.5030542095502217,12.22342300415039,12.002417087554932,7.828679084777832,1.5
51,Left Region 51,11,55.02165152809837,12.022010109641336,12.427874608473344,8.102714538574219,7.647979736328125,9.934595584869385,1.1
52,Left Region 52,12,53.067365646362305,18.166383186976116,20.653098901112873,10.071144104003906,10.79835319519043,6.01460075378418,1.2000000000000002
53,Left Region 53,12,55.891268730163574,23.778217156728108,17.835676829020183,6.582630157470703,8.71639633178711,9.053178787231445,1.2000000000000002
54,Left Region 54,14,43.0978022984096,20.9282192502703,21.845894268580846,8.04800796508789,6.499982833862305,3.1670494079589844,1.4000000000000001
55,Left Region 55,16,39.44176983833313,15.849019706249237,23.914236783981323,6.805500030517578,8.28732681274414,3.9349594116210938,1.6
56,Left Region 56,17,46.75804744047277,9.185624038471895,20.138532133663404,8.334598541259766,8.129358291625977,8.068989753723145,1.7000000000000002
57,Left Region 57,11,24.558790033513848,60.50786451859908,0.789967032996091,5.350122451782227,10.342048645019531,8.486752033233643,1.1
58,Left Region 58,9,24.183565351698135,54.37562391493056,-4.250574880176121,4.630760192871094,5.923103332519531,4.787827253341675,0.9
59,Left Region 59,8,31.37581777572632,52.325793743133545,-1.5907357726246119,8.383331298828125,3.7747802734375,4.610945165157318,0.8
60,Left Region 60,15,27.451266860961915,51.09515558878581,4.123680981000264,6.555376052856445,6.122772216796875,8.651585459709167,1.5
61,Left Region 61,14,25.83644676208496,58.23492349897112,11.750658478055682,4.8187713623046875,10.692974090576172,10.045000553131104,1.4000000000000001
62,Left Region 62,17,27.23669153101304,50.10030095717486,15.01415460249957,7.043664932250977,7.310115814208984,9.346490859985352,1.7000000000000002
63,Left Region 63,12,35.91656017303467,51.59913698832194,16.44675874710083,10.160884857177734,4.517059326171875,10.901777267456055,1.2000000000000002
64,Left Region 64,10,37.03951759338379,52.99087409973144,10.039987754821777,9.462684631347656,4.973747253417969,5.896176338195801,1.0
65,Left Region 65,12,38.11701806386312,54.88772996266683,3.838953897356987,10.650054931640625,3.926708221435547,8.779913306236267,1.2000000000000002
66,Left Region 66,18,40.547263039482964,43.10200606452094,7.748777919345432,4.8319244384765625,12.582836151123047,7.062308311462402,1.8
67,Left Region 67,16,41.12138223648071,42.968706130981445,17.360667288303375,4.247425079345703,12.160236358642578,8.922822952270508,1.6
68,Left Region 68,12,32.557639280954994,45.60362402598063,22.89832051595052,10.088153839111328,7.088531494140625,7.491916656494141,1.2000000000000002
69,Left Region 69,12,26.593720595041912,42.45048427581787,21.22776714960734,5.254964828491211,6.951053619384766,5.661705017089844,1.2000000000000002
70,Left Region 70,16,29.351916670799255,37.32200050354004,27.823214650154114,4.797067642211914,7.187969207763672,8.643659591674805,1.6
71,Left Region 71,15,35.202872848510744,35.28109563191732,30.894222768147788,12.17633056640625,2.735687255859375,8.534187316894531,1.5
72,Left Region 72,18,40.544223149617515,39.69025421142578,27.320725017123753,12.486053466796875,12.356636047363281,8.642841339111328,1.8
